origin_station_id,origin_station_name,origin_line_id,destination_station_id,destination_station_name,destination_line_id,year,month,total_trips,total_passengers,total_revenue_egp,avg_stations_traveled,avg_ticket_price_egp
20,Ghamra,Line1,44,Road El Farag,Line2,2024,1,32,619,8611,16.0,13.22
20,Ghamra,Line1,54,Hesham Barakat,Line3,2024,1,32,723,9757,15.7,13.28
20,Ghamra,Line1,63,Fair Zone,Line3,2024,1,32,646,8390,14.9,12.75
20,Ghamra,Line1,66,El Geish,Line3,2024,1,32,1235,17076,18.1,14.22
21,El Demerdash,Line1,46,Khalafawy,Line2,2024,1,32,694,9710,16.4,13.75
33,El Mounib,Line2,2,Ain Helwan,Line1,2024,1,32,1074,13778,15.3,13.28
33,El Mounib,Line2,3,Helwan University,Line1,2024,1,32,607,8042,15.3,12.84
33,El Mounib,Line2,10,Sakanat El Maadi,Line1,2024,1,32,945,12755,15.4,13.16
36,Giza,Line2,30,Ezbet El Nakhl,Line1,2024,1,32,691,9065,16.4,13.44
36,Giza,Line2,53,Qobaa,Line3,2024,1,32,899,12978,16.8,13.78
36,Giza,Line2,66,El Geish,Line3,2024,1,32,798,9769,14.2,12.44
37,Faisal,Line2,8,Kozzika,Line1,2024,1,32,869,11658,16.3,13.25
37,Faisal,Line2,46,Khalafawy,Line2,2024,1,32,899,7192,9.0,8.0
37,Faisal,Line2,59,Haroun,Line3,2024,1,32,624,8373,16.9,13.41
37,Faisal,Line2,78,Al Shohadaa,Transfer_Line1/Line2,2024,1,32,776,10109,16.9,13.28
38,Cairo University,Line2,13,Dar El Salam,Line1,2024,1,32,763,8875,14.1,12.22
38,Cairo University,Line2,27,Helmeyet El Zaitoun,Line1,2024,1,32,597,7389,14.2,12.53
38,Cairo University,Line2,50,Adly Mansour,Line3,2024,1,32,702,7669,15.4,12.78
38,Cairo University,Line2,51,El Haykestep,Line3,2024,1,32,603,8006,14.9,12.84
38,Cairo University,Line2,69,Safaa Hegazy,Line3,2024,1,32,857,11159,16.3,13.19
38,Cairo University,Line2,75,Ring Road,Line3,2024,1,32,851,11112,16.2,13.25
40,Dokki,Line2,22,Manshiet El Sadr,Line1,2024,1,32,895,11403,16.3,13.47
40,Dokki,Line2,24,Hammamat El Qobba,Line1,2024,1,32,776,10999,17.1,13.72
40,Dokki,Line2,28,El Matareyya,Line1,2024,1,32,873,10920,15.7,13.16
40,Dokki,Line2,34,Sakiat Mekky,Line2,2024,1,32,565,4520,6.0,8.0
40,Dokki,Line2,63,Fair Zone,Line3,2024,1,32,680,7678,13.8,12.09
41,Opera,Line2,17,Sayeda Zeinab,Line1,2024,1,32,791,10783,15.8,13.28
41,Opera,Line2,22,Manshiet El Sadr,Line1,2024,1,32,665,8688,15.5,13.19
41,Opera,Line2,33,El Mounib,Line2,2024,1,32,812,6496,8.0,8.0
41,Opera,Line2,39,El Bohoos,Line2,2024,1,32,844,6752,2.0,8.0
41,Opera,Line2,80,Nasser,Transfer_Line1/Line3,2024,1,32,691,8830,15.2,13.06
44,Road El Farag,Line2,70,Kit Kat,Line3,2024,1,32,659,8952,15.2,12.84
49,Shubra El Kheima,Line2,6,El Maasara,Line1,2024,1,32,1274,18599,17.3,13.84
49,Shubra El Kheima,Line2,26,Hadayek El Zaitoun,Line1,2024,1,32,715,9633,16.6,13.75
49,Shubra El Kheima,Line2,55,El Nozha,Line3,2024,1,32,834,10929,15.3,13.25
49,Shubra El Kheima,Line2,73,El Bohy,Line3,2024,1,32,950,12710,16.1,12.94
49,Shubra El Kheima,Line2,76,Rod El Farag Corridor,Line3,2024,1,32,862,11267,14.9,12.81
50,Adly Mansour,Line3,7,Tura El Asmant,Line1,2024,1,32,813,11244,16.8,13.41
50,Adly Mansour,Line3,33,El Mounib,Line2,2024,1,32,442,5740,15.4,12.72
50,Adly Mansour,Line3,52,Omar Ibn El Khattab,Line3,2024,1,32,1213,9704,2.0,8.0
55,El Nozha,Line3,12,Hadayek El Maadi,Line1,2024,1,32,820,9558,14.2,12.09
55,El Nozha,Line3,21,El Demerdash,Line1,2024,1,32,1029,14090,16.8,13.59
58,Heliopolis Square,Line3,6,El Maasara,Line1,2024,1,32,860,10752,15.3,12.78
58,Heliopolis Square,Line3,36,Giza,Line2,2024,1,32,655,8759,15.3,13.09
58,Heliopolis Square,Line3,77,Sadat,Transfer_Line1/Line2,2024,1,32,1109,15002,16.3,13.25
62,Stadium,Line3,26,Hadayek El Zaitoun,Line1,2024,1,32,1182,16545,16.2,13.53
62,Stadium,Line3,29,Ain Shams,Line1,2024,1,32,563,8039,17.5,13.81
62,Stadium,Line3,37,Faisal,Line2,2024,1,32,737,9934,15.3,13.0
62,Stadium,Line3,50,Adly Mansour,Line3,2024,1,32,756,9072,12.0,12.0
62,Stadium,Line3,56,Nadi El Shams,Line3,2024,1,32,834,6672,6.0,8.0
64,Abbassia,Line3,21,El Demerdash,Line1,2024,1,32,890,11585,15.8,13.06
64,Abbassia,Line3,22,Manshiet El Sadr,Line1,2024,1,32,887,12950,18.0,14.09
64,Abbassia,Line3,80,Nasser,Transfer_Line1/Line3,2024,1,32,724,9606,16.4,13.53
67,Bab El Shaaria,Line3,33,El Mounib,Line2,2024,1,32,755,9940,16.1,13.19
67,Bab El Shaaria,Line3,41,Opera,Line2,2024,1,32,854,11075,15.8,13.41
67,Bab El Shaaria,Line3,53,Qobaa,Line3,2024,1,32,658,7896,14.0,12.0
68,Maspero,Line3,16,El Malek El Saleh,Line1,2024,1,32,774,10619,16.5,13.59
68,Maspero,Line3,62,Stadium,Line3,2024,1,32,784,6272,6.0,8.0
70,Kit Kat,Line3,68,Maspero,Line3,2024,1,32,658,5264,2.0,8.0
72,Imbaba,Line3,27,Helmeyet El Zaitoun,Line1,2024,1,32,937,12381,14.1,12.22
72,Imbaba,Line3,60,Al Ahram,Line3,2024,1,32,699,8388,12.0,12.0
77,Sadat,Transfer_Line1/Line2,6,El Maasara,Line1,2024,1,32,909,12037,16.6,13.5
77,Sadat,Transfer_Line1/Line2,34,Sakiat Mekky,Line2,2024,1,32,952,13001,17.9,14.0
77,Sadat,Transfer_Line1/Line2,80,Nasser,Transfer_Line1/Line3,2024,1,32,1043,14171,17.0,13.25
78,Al Shohadaa,Transfer_Line1/Line2,14,El Zahra,Line1,2024,1,32,849,10493,15.1,12.38
78,Al Shohadaa,Transfer_Line1/Line2,29,Ain Shams,Line1,2024,1,32,936,11670,15.5,12.78
78,Al Shohadaa,Transfer_Line1/Line2,44,Road El Farag,Line2,2024,1,32,901,11628,17.0,13.88
78,Al Shohadaa,Transfer_Line1/Line2,50,Adly Mansour,Line3,2024,1,32,731,9906,15.9,13.59
78,Al Shohadaa,Transfer_Line1/Line2,76,Rod El Farag Corridor,Line3,2024,1,32,976,13168,16.9,13.59
79,Attaba,Transfer_Line2/Line3,17,Sayeda Zeinab,Line1,2024,1,32,758,9838,15.7,13.16
79,Attaba,Transfer_Line2/Line3,21,El Demerdash,Line1,2024,1,32,711,9015,14.9,12.5
79,Attaba,Transfer_Line2/Line3,28,El Matareyya,Line1,2024,1,32,856,11498,17.4,13.84
79,Attaba,Transfer_Line2/Line3,34,Sakiat Mekky,Line2,2024,1,32,666,7972,15.8,13.06
79,Attaba,Transfer_Line2/Line3,48,Koliet El Zeraa,Line2,2024,1,32,1111,14342,17.0,13.44
79,Attaba,Transfer_Line2/Line3,50,Adly Mansour,Line3,2024,1,32,634,7965,15.3,12.81
79,Attaba,Transfer_Line2/Line3,54,Hesham Barakat,Line3,2024,1,32,735,9315,15.8,12.94
79,Attaba,Transfer_Line2/Line3,70,Kit Kat,Line3,2024,1,32,1178,17796,17.0,13.81
80,Nasser,Transfer_Line1/Line3,8,Kozzika,Line1,2024,1,32,995,13597,15.1,12.91
80,Nasser,Transfer_Line1/Line3,27,Helmeyet El Zaitoun,Line1,2024,1,32,864,11811,17.1,14.06
80,Nasser,Transfer_Line1/Line3,33,El Mounib,Line2,2024,1,32,982,12717,15.8,13.22
80,Nasser,Transfer_Line1/Line3,36,Giza,Line2,2024,1,32,925,14426,16.6,14.0
80,Nasser,Transfer_Line1/Line3,44,Road El Farag,Line2,2024,1,32,602,8151,16.2,13.62
3,Helwan University,Line1,8,Kozzika,Line1,2024,1,31,496,3968,5.0,8.0
3,Helwan University,Line1,37,Faisal,Line2,2024,1,31,659,9031,17.2,14.03
3,Helwan University,Line1,41,Opera,Line2,2024,1,31,692,9228,16.4,13.52
3,Helwan University,Line1,45,St. Teresa,Line2,2024,1,31,792,10429,15.5,13.39
3,Helwan University,Line1,58,Heliopolis Square,Line3,2024,1,31,583,7924,16.5,13.42
3,Helwan University,Line1,72,Imbaba,Line3,2024,1,31,859,11382,16.8,13.55
3,Helwan University,Line1,77,Sadat,Transfer_Line1/Line2,2024,1,31,621,8159,15.3,12.81
3,Helwan University,Line1,79,Attaba,Transfer_Line2/Line3,2024,1,31,934,11587,15.2,12.71
11,El Maadi,Line1,9,Tura El Balad,Line1,2024,1,31,602,4816,2.0,8.0
11,El Maadi,Line1,19,Orabi,Line1,2024,1,31,681,5448,8.0,8.0
11,El Maadi,Line1,48,Koliet El Zeraa,Line2,2024,1,31,857,10802,15.7,12.94
11,El Maadi,Line1,53,Qobaa,Line3,2024,1,31,918,11797,15.4,12.9
16,El Malek El Saleh,Line1,54,Hesham Barakat,Line3,2024,1,31,928,12838,16.2,13.45
16,El Malek El Saleh,Line1,55,El Nozha,Line3,2024,1,31,841,10189,14.6,12.39
16,El Malek El Saleh,Line1,62,Stadium,Line3,2024,1,31,785,9883,17.1,13.52
16,El Malek El Saleh,Line1,67,Bab El Shaaria,Line3,2024,1,31,1013,14294,16.8,13.65
16,El Malek El Saleh,Line1,70,Kit Kat,Line3,2024,1,31,892,11643,15.3,12.84
17,Sayeda Zeinab,Line1,23,Kobri El Qobba,Line1,2024,1,31,841,6728,6.0,8.0
17,Sayeda Zeinab,Line1,35,Omm El Masryeen,Line2,2024,1,31,644,8704,16.3,13.29
17,Sayeda Zeinab,Line1,53,Qobaa,Line3,2024,1,31,725,8487,14.9,12.52
17,Sayeda Zeinab,Line1,65,Abdou Pasha,Line3,2024,1,31,980,13311,16.3,13.61
18,Saad Zaghloul,Line1,6,El Maasara,Line1,2024,1,31,788,9456,12.0,12.0
18,Saad Zaghloul,Line1,31,El Marg,Line1,2024,1,31,1296,15552,13.0,12.0
18,Saad Zaghloul,Line1,42,Mohamed Naguib,Line2,2024,1,31,699,8173,15.3,12.52
18,Saad Zaghloul,Line1,59,Haroun,Line3,2024,1,31,1066,15294,16.9,14.06
18,Saad Zaghloul,Line1,69,Safaa Hegazy,Line3,2024,1,31,647,8609,16.9,13.9
20,Ghamra,Line1,45,St. Teresa,Line2,2024,1,31,941,13017,15.6,12.84
20,Ghamra,Line1,59,Haroun,Line3,2024,1,31,502,6295,16.2,13.58
21,El Demerdash,Line1,58,Heliopolis Square,Line3,2024,1,31,810,10197,15.5,12.77
21,El Demerdash,Line1,72,Imbaba,Line3,2024,1,31,926,12882,16.1,13.19
21,El Demerdash,Line1,76,Rod El Farag Corridor,Line3,2024,1,31,802,11220,17.4,14.13
21,El Demerdash,Line1,77,Sadat,Transfer_Line1/Line2,2024,1,31,1049,13807,16.5,13.52
29,Ain Shams,Line1,11,El Maadi,Line1,2024,1,31,817,12255,18.0,15.0
29,Ain Shams,Line1,37,Faisal,Line2,2024,1,31,910,11937,15.6,12.94
29,Ain Shams,Line1,71,Sudan,Line3,2024,1,31,1073,14309,17.3,13.65
33,El Mounib,Line2,30,Ezbet El Nakhl,Line1,2024,1,31,667,8796,16.1,13.48
33,El Mounib,Line2,47,Mezallat,Line2,2024,1,31,690,8280,14.0,12.0
33,El Mounib,Line2,75,Ring Road,Line3,2024,1,31,1076,13885,15.4,13.0
36,Giza,Line2,44,Road El Farag,Line2,2024,1,31,1049,8392,8.0,8.0
36,Giza,Line2,60,Al Ahram,Line3,2024,1,31,884,11281,14.5,12.45
36,Giza,Line2,71,Sudan,Line3,2024,1,31,818,11493,15.8,13.39
37,Faisal,Line2,5,Hadayek Helwan,Line1,2024,1,31,997,12564,16.5,13.26
37,Faisal,Line2,22,Manshiet El Sadr,Line1,2024,1,31,605,7926,15.3,12.84
37,Faisal,Line2,45,St. Teresa,Line2,2024,1,31,759,6072,8.0,8.0
37,Faisal,Line2,50,Adly Mansour,Line3,2024,1,31,694,9150,15.2,12.74
37,Faisal,Line2,52,Omar Ibn El Khattab,Line3,2024,1,31,735,9585,17.4,13.94
38,Cairo University,Line2,1,Helwan,Line1,2024,1,31,1030,14436,17.5,14.23
38,Cairo University,Line2,36,Giza,Line2,2024,1,31,967,7736,2.0,8.0
38,Cairo University,Line2,55,El Nozha,Line3,2024,1,31,892,13005,18.4,14.61
40,Dokki,Line2,27,Helmeyet El Zaitoun,Line1,2024,1,31,962,12829,15.6,13.03
40,Dokki,Line2,51,El Haykestep,Line3,2024,1,31,852,11311,16.8,13.71
40,Dokki,Line2,52,Omar Ibn El Khattab,Line3,2024,1,31,871,11413,16.5,13.9
41,Opera,Line2,13,Dar El Salam,Line1,2024,1,31,736,10861,17.6,13.9
41,Opera,Line2,60,Al Ahram,Line3,2024,1,31,759,10199,15.5,13.06
41,Opera,Line2,62,Stadium,Line3,2024,1,31,551,7500,16.3,13.68
44,Road El Farag,Line2,23,Kobri El Qobba,Line1,2024,1,31,873,11718,16.2,13.23
44,Road El Farag,Line2,31,El Marg,Line1,2024,1,31,979,12629,16.3,13.48
44,Road El Farag,Line2,41,Opera,Line2,2024,1,31,784,6272,3.0,8.0
44,Road El Farag,Line2,47,Mezallat,Line2,2024,1,31,798,6384,3.0,8.0
44,Road El Farag,Line2,58,Heliopolis Square,Line3,2024,1,31,750,10214,16.5,13.42
44,Road El Farag,Line2,59,Haroun,Line3,2024,1,31,1027,13416,16.0,13.13
44,Road El Farag,Line2,68,Maspero,Line3,2024,1,31,793,9521,14.6,12.48
49,Shubra El Kheima,Line2,5,Hadayek Helwan,Line1,2024,1,31,800,11998,16.6,13.65
49,Shubra El Kheima,Line2,13,Dar El Salam,Line1,2024,1,31,708,9375,16.1,13.23
49,Shubra El Kheima,Line2,15,Mar Girgis,Line1,2024,1,31,860,11648,16.5,13.71
49,Shubra El Kheima,Line2,27,Helmeyet El Zaitoun,Line1,2024,1,31,859,11327,14.7,12.81
49,Shubra El Kheima,Line2,36,Giza,Line2,2024,1,31,640,7680,13.0,12.0
49,Shubra El Kheima,Line2,66,El Geish,Line3,2024,1,31,743,9912,16.8,13.55
50,Adly Mansour,Line3,18,Saad Zaghloul,Line1,2024,1,31,863,10936,16.2,13.19
50,Adly Mansour,Line3,67,Bab El Shaaria,Line3,2024,1,31,665,9975,17.0,15.0
50,Adly Mansour,Line3,72,Imbaba,Line3,2024,1,31,603,9045,22.0,15.0
55,El Nozha,Line3,66,El Geish,Line3,2024,1,31,748,8976,11.0,12.0
58,Heliopolis Square,Line3,4,Wadi Hof,Line1,2024,1,31,669,9089,18.0,13.61
58,Heliopolis Square,Line3,7,Tura El Asmant,Line1,2024,1,31,863,12238,16.7,14.06
58,Heliopolis Square,Line3,16,El Malek El Saleh,Line1,2024,1,31,716,9402,16.2,13.42
58,Heliopolis Square,Line3,42,Mohamed Naguib,Line2,2024,1,31,1100,14631,15.8,13.45
58,Heliopolis Square,Line3,56,Nadi El Shams,Line3,2024,1,31,1118,8944,2.0,8.0
58,Heliopolis Square,Line3,63,Fair Zone,Line3,2024,1,31,1025,8200,5.0,8.0
58,Heliopolis Square,Line3,67,Bab El Shaaria,Line3,2024,1,31,698,5584,9.0,8.0
62,Stadium,Line3,4,Wadi Hof,Line1,2024,1,31,802,10406,15.8,13.06
62,Stadium,Line3,49,Shubra El Kheima,Line2,2024,1,31,694,9767,16.7,13.26
62,Stadium,Line3,54,Hesham Barakat,Line3,2024,1,31,1049,8392,8.0,8.0
62,Stadium,Line3,66,El Geish,Line3,2024,1,31,1041,8328,4.0,8.0
64,Abbassia,Line3,9,Tura El Balad,Line1,2024,1,31,1000,13209,14.8,12.68
64,Abbassia,Line3,11,El Maadi,Line1,2024,1,31,604,7786,16.7,13.68
64,Abbassia,Line3,78,Al Shohadaa,Transfer_Line1/Line2,2024,1,31,853,11630,16.8,13.39
67,Bab El Shaaria,Line3,29,Ain Shams,Line1,2024,1,31,981,12557,15.9,13.29
67,Bab El Shaaria,Line3,35,Omm El Masryeen,Line2,2024,1,31,671,8799,16.8,13.55
67,Bab El Shaaria,Line3,56,Nadi El Shams,Line3,2024,1,31,704,8448,11.0,12.0
68,Maspero,Line3,8,Kozzika,Line1,2024,1,31,847,11130,16.3,13.32
68,Maspero,Line3,24,Hammamat El Qobba,Line1,2024,1,31,860,12250,16.8,13.74
68,Maspero,Line3,55,El Nozha,Line3,2024,1,31,839,10068,13.0,12.0
68,Maspero,Line3,58,Heliopolis Square,Line3,2024,1,31,824,9888,10.0,12.0
70,Kit Kat,Line3,25,Saray El Qobba,Line1,2024,1,31,554,7688,17.2,14.19
70,Kit Kat,Line3,40,Dokki,Line2,2024,1,31,1077,13536,14.9,12.52
70,Kit Kat,Line3,44,Road El Farag,Line2,2024,1,31,932,10892,14.6,12.29
70,Kit Kat,Line3,61,Koleyet El Banat,Line3,2024,1,31,799,6392,9.0,8.0
72,Imbaba,Line3,45,St. Teresa,Line2,2024,1,31,868,11206,15.4,12.87
72,Imbaba,Line3,68,Maspero,Line3,2024,1,31,640,5120,4.0,8.0
72,Imbaba,Line3,70,Kit Kat,Line3,2024,1,31,590,4720,2.0,8.0
77,Sadat,Transfer_Line1/Line2,12,Hadayek El Maadi,Line1,2024,1,31,930,13145,16.0,13.48
77,Sadat,Transfer_Line1/Line2,21,El Demerdash,Line1,2024,1,31,621,7456,16.1,13.35
77,Sadat,Transfer_Line1/Line2,41,Opera,Line2,2024,1,31,975,12466,15.1,12.94
78,Al Shohadaa,Transfer_Line1/Line2,25,Saray El Qobba,Line1,2024,1,31,759,9710,15.9,13.29
78,Al Shohadaa,Transfer_Line1/Line2,40,Dokki,Line2,2024,1,31,843,11797,16.8,13.55
79,Attaba,Transfer_Line2/Line3,1,Helwan,Line1,2024,1,31,727,9265,16.0,13.23
79,Attaba,Transfer_Line2/Line3,45,St. Teresa,Line2,2024,1,31,657,8242,14.6,12.52
79,Attaba,Transfer_Line2/Line3,57,Alf Maskan,Line3,2024,1,31,623,7776,16.6,13.71
79,Attaba,Transfer_Line2/Line3,63,Fair Zone,Line3,2024,1,31,470,6376,16.4,13.16
79,Attaba,Transfer_Line2/Line3,78,Al Shohadaa,Transfer_Line1/Line2,2024,1,31,705,8910,16.5,13.16
80,Nasser,Transfer_Line1/Line3,63,Fair Zone,Line3,2024,1,31,989,13019,17.3,14.32
3,Helwan University,Line1,18,Saad Zaghloul,Line1,2024,1,30,502,6024,15.0,12.0
3,Helwan University,Line1,56,Nadi El Shams,Line3,2024,1,30,764,10421,16.5,13.3
3,Helwan University,Line1,62,Stadium,Line3,2024,1,30,681,8904,15.9,13.2
11,El Maadi,Line1,37,Faisal,Line2,2024,1,30,833,11396,18.0,13.87
11,El Maadi,Line1,60,Al Ahram,Line3,2024,1,30,651,8283,15.5,12.97
11,El Maadi,Line1,78,Al Shohadaa,Transfer_Line1/Line2,2024,1,30,652,8575,15.2,12.83
11,El Maadi,Line1,80,Nasser,Transfer_Line1/Line3,2024,1,30,585,8462,15.9,13.47
16,El Malek El Saleh,Line1,61,Koleyet El Banat,Line3,2024,1,30,1039,14699,14.8,13.2
16,El Malek El Saleh,Line1,75,Ring Road,Line3,2024,1,30,792,9949,15.2,12.77
16,El Malek El Saleh,Line1,76,Rod El Farag Corridor,Line3,2024,1,30,782,9441,15.7,12.97
16,El Malek El Saleh,Line1,77,Sadat,Transfer_Line1/Line2,2024,1,30,746,8705,14.3,12.03
17,Sayeda Zeinab,Line1,22,Manshiet El Sadr,Line1,2024,1,30,682,5456,5.0,8.0
17,Sayeda Zeinab,Line1,26,Hadayek El Zaitoun,Line1,2024,1,30,773,6184,9.0,8.0
17,Sayeda Zeinab,Line1,44,Road El Farag,Line2,2024,1,30,777,10739,15.1,13.03
17,Sayeda Zeinab,Line1,52,Omar Ibn El Khattab,Line3,2024,1,30,790,10717,16.8,13.63
17,Sayeda Zeinab,Line1,56,Nadi El Shams,Line3,2024,1,30,901,12743,15.5,12.77
17,Sayeda Zeinab,Line1,74,El Qawmia,Line3,2024,1,30,1183,16091,16.8,13.87
17,Sayeda Zeinab,Line1,75,Ring Road,Line3,2024,1,30,675,8610,14.3,12.73
17,Sayeda Zeinab,Line1,76,Rod El Farag Corridor,Line3,2024,1,30,704,8950,15.2,13.07
17,Sayeda Zeinab,Line1,79,Attaba,Transfer_Line2/Line3,2024,1,30,567,7020,15.7,12.53
18,Saad Zaghloul,Line1,26,Hadayek El Zaitoun,Line1,2024,1,30,825,6600,8.0,8.0
18,Saad Zaghloul,Line1,28,El Matareyya,Line1,2024,1,30,668,8016,10.0,12.0
18,Saad Zaghloul,Line1,30,Ezbet El Nakhl,Line1,2024,1,30,485,5820,12.0,12.0
18,Saad Zaghloul,Line1,34,Sakiat Mekky,Line2,2024,1,30,642,8303,16.9,13.7
18,Saad Zaghloul,Line1,52,Omar Ibn El Khattab,Line3,2024,1,30,671,8808,16.0,13.17
20,Ghamra,Line1,3,Helwan University,Line1,2024,1,30,853,12795,17.0,15.0
20,Ghamra,Line1,27,Helmeyet El Zaitoun,Line1,2024,1,30,787,6296,7.0,8.0
20,Ghamra,Line1,35,Omm El Masryeen,Line2,2024,1,30,660,8399,14.9,12.3
21,El Demerdash,Line1,25,Saray El Qobba,Line1,2024,1,30,934,7472,4.0,8.0
21,El Demerdash,Line1,26,Hadayek El Zaitoun,Line1,2024,1,30,793,6344,5.0,8.0
21,El Demerdash,Line1,49,Shubra El Kheima,Line2,2024,1,30,958,12150,16.0,12.63
21,El Demerdash,Line1,55,El Nozha,Line3,2024,1,30,801,9963,15.9,12.73
29,Ain Shams,Line1,20,Ghamra,Line1,2024,1,30,702,5616,9.0,8.0
29,Ain Shams,Line1,40,Dokki,Line2,2024,1,30,959,12089,15.4,13.07
29,Ain Shams,Line1,48,Koliet El Zeraa,Line2,2024,1,30,886,11795,15.1,12.83
29,Ain Shams,Line1,60,Al Ahram,Line3,2024,1,30,661,8737,16.7,13.1
33,El Mounib,Line2,6,El Maasara,Line1,2024,1,30,679,9040,17.2,14.03
33,El Mounib,Line2,17,Sayeda Zeinab,Line1,2024,1,30,688,9359,16.3,13.27
33,El Mounib,Line2,25,Saray El Qobba,Line1,2024,1,30,921,12527,16.7,13.7
33,El Mounib,Line2,41,Opera,Line2,2024,1,30,724,5792,8.0,8.0
33,El Mounib,Line2,70,Kit Kat,Line3,2024,1,30,1066,15451,16.8,13.63
33,El Mounib,Line2,77,Sadat,Transfer_Line1/Line2,2024,1,30,761,10021,15.9,13.13
33,El Mounib,Line2,80,Nasser,Transfer_Line1/Line3,2024,1,30,1090,15429,17.5,14.03
36,Giza,Line2,31,El Marg,Line1,2024,1,30,734,9842,16.7,13.73
36,Giza,Line2,40,Dokki,Line2,2024,1,30,777,6216,4.0,8.0
36,Giza,Line2,67,Bab El Shaaria,Line3,2024,1,30,747,10172,15.4,13.1
36,Giza,Line2,77,Sadat,Transfer_Line1/Line2,2024,1,30,854,11791,16.7,13.57
37,Faisal,Line2,7,Tura El Asmant,Line1,2024,1,30,811,10177,15.1,12.6
37,Faisal,Line2,13,Dar El Salam,Line1,2024,1,30,966,12172,16.0,13.33
37,Faisal,Line2,17,Sayeda Zeinab,Line1,2024,1,30,859,11573,14.6,12.57
37,Faisal,Line2,20,Ghamra,Line1,2024,1,30,911,11466,16.0,13.2
37,Faisal,Line2,47,Mezallat,Line2,2024,1,30,827,9924,10.0,12.0
37,Faisal,Line2,69,Safaa Hegazy,Line3,2024,1,30,1090,13509,16.1,13.0
38,Cairo University,Line2,4,Wadi Hof,Line1,2024,1,30,783,11286,17.3,14.37
38,Cairo University,Line2,25,Saray El Qobba,Line1,2024,1,30,598,7766,15.7,13.3
38,Cairo University,Line2,26,Hadayek El Zaitoun,Line1,2024,1,30,708,9883,16.1,13.43
38,Cairo University,Line2,54,Hesham Barakat,Line3,2024,1,30,598,7957,16.7,13.43
38,Cairo University,Line2,74,El Qawmia,Line3,2024,1,30,554,8112,17.4,13.67
40,Dokki,Line2,41,Opera,Line2,2024,1,30,795,6360,1.0,8.0
40,Dokki,Line2,48,Koliet El Zeraa,Line2,2024,1,30,895,7160,8.0,8.0
40,Dokki,Line2,58,Heliopolis Square,Line3,2024,1,30,997,12287,16.3,13.23
40,Dokki,Line2,77,Sadat,Transfer_Line1/Line2,2024,1,30,702,10002,16.9,13.97
41,Opera,Line2,11,El Maadi,Line1,2024,1,30,693,8904,15.3,13.03
41,Opera,Line2,49,Shubra El Kheima,Line2,2024,1,30,753,6024,8.0,8.0
41,Opera,Line2,73,El Bohy,Line3,2024,1,30,903,13014,16.0,13.67
44,Road El Farag,Line2,1,Helwan,Line1,2024,1,30,703,8350,16.2,13.23
44,Road El Farag,Line2,32,New El Marg,Line1,2024,1,30,973,13335,16.3,13.4
44,Road El Farag,Line2,49,Shubra El Kheima,Line2,2024,1,30,922,7376,5.0,8.0
49,Shubra El Kheima,Line2,10,Sakanat El Maadi,Line1,2024,1,30,557,7661,18.0,14.03
49,Shubra El Kheima,Line2,25,Saray El Qobba,Line1,2024,1,30,956,13236,15.8,13.47
49,Shubra El Kheima,Line2,33,El Mounib,Line2,2024,1,30,758,9096,16.0,12.0
49,Shubra El Kheima,Line2,37,Faisal,Line2,2024,1,30,618,7416,12.0,12.0
49,Shubra El Kheima,Line2,53,Qobaa,Line3,2024,1,30,862,10800,16.6,13.4
49,Shubra El Kheima,Line2,60,Al Ahram,Line3,2024,1,30,796,10395,15.1,12.73
50,Adly Mansour,Line3,20,Ghamra,Line1,2024,1,30,947,13153,16.9,13.6
50,Adly Mansour,Line3,22,Manshiet El Sadr,Line1,2024,1,30,586,8568,16.9,13.5
55,El Nozha,Line3,1,Helwan,Line1,2024,1,30,689,9414,16.4,13.17
55,El Nozha,Line3,16,El Malek El Saleh,Line1,2024,1,30,720,9494,16.6,13.93
55,El Nozha,Line3,51,El Haykestep,Line3,2024,1,30,751,6008,4.0,8.0
58,Heliopolis Square,Line3,32,New El Marg,Line1,2024,1,30,619,7207,13.9,12.2
58,Heliopolis Square,Line3,74,El Qawmia,Line3,2024,1,30,1051,12612,16.0,12.0
62,Stadium,Line3,13,Dar El Salam,Line1,2024,1,30,815,10825,16.0,13.37
62,Stadium,Line3,34,Sakiat Mekky,Line2,2024,1,30,699,9399,16.3,13.8
62,Stadium,Line3,39,El Bohoos,Line2,2024,1,30,772,10067,16.3,13.4
62,Stadium,Line3,42,Mohamed Naguib,Line2,2024,1,30,976,12750,15.3,12.83
62,Stadium,Line3,61,Koleyet El Banat,Line3,2024,1,30,1023,8184,1.0,8.0
62,Stadium,Line3,64,Abbassia,Line3,2024,1,30,873,6984,2.0,8.0
62,Stadium,Line3,65,Abdou Pasha,Line3,2024,1,30,829,6632,3.0,8.0
62,Stadium,Line3,69,Safaa Hegazy,Line3,2024,1,30,587,4696,7.0,8.0
62,Stadium,Line3,70,Kit Kat,Line3,2024,1,30,674,5392,8.0,8.0
64,Abbassia,Line3,19,Orabi,Line1,2024,1,30,966,13019,15.6,12.77
64,Abbassia,Line3,26,Hadayek El Zaitoun,Line1,2024,1,30,993,12292,14.4,12.37
64,Abbassia,Line3,36,Giza,Line2,2024,1,30,702,8925,15.5,12.77
64,Abbassia,Line3,45,St. Teresa,Line2,2024,1,30,835,11311,16.6,13.5
64,Abbassia,Line3,55,El Nozha,Line3,2024,1,30,763,6104,9.0,8.0
